date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Wind (Curtailment) -  GWh,Solar (Utility) (Curtailment) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
1/07/2005,0,-61.71,4738.19,10614.26,0,0.33,337.22,646.71,46.01,0,0,0,1372.84,0,0,0,0,0,6069800.51,9726519.76,0,438.98,203621.87,322378.91,25493.03,0,0,923.95,42.97,0,2771020.68,126670744.8,585132370.9,0,22718.29,15672104.65,32843009.19,1696944.67,0,0,0,104956483.2,0,0,0
1/08/2005,0,-49.97,4717.5,10543.88,0,1.27,299.18,632.06,56.9,0,0,0,1376.08,0,0,0,0,0,6068535.78,9665960.27,0,1458.44,179574.79,320060.34,34045.67,0,0,925.63,32.39,0,1599513.92,120873591.3,361596570.9,0,49326.01,12032617.06,19890375.09,2269890.17,0,0,0,82764196.32,0,0,0
1/09/2005,0,-26.58,4431.86,9313.09,0,0.33,317.48,588.46,49.96,0,0,0,1381.97,0,0,0,0,0,5660625.58,8537633.96,0,392.61,191713.43,293232.22,29203.33,0,0,916.31,36.17,0,1358025.8,147165679.5,371396512.2,0,15727.59,13639817.98,18537808.36,2216463.9,0,0,0,71319698.62,0,0,0
1/10/2005,0,-14.89,4497.08,9355.33,0,0.36,299.6,598.79,40.62,0,0,0,1320.95,0,0,0,0,0,5694477,8598956.45,0,448.72,182949,304889.53,22121.47,0,0,919.62,35.59,0,255014.88,104737625.4,420970243.6,0,192582.99,13105023.79,21444945.31,2037810.93,0,0,0,84801288.73,0,0,0
1/11/2005,0,-51.14,4403.11,9437.76,0,0.64,301.76,604.11,46.63,0,0,0,1207.3,0,0,0,0,0,5626672.53,8682247.19,0,695.77,189933.37,312624.29,27310.19,0,0,930.37,23.96,0,974525.63,107735600.4,201480469.5,0,169143.25,17507098.14,17470693.72,2343398.92,0,0,0,57235688.44,0,0,0
1/12/2005,0,-45.65,4889.9,9973.76,0,9.61,255.05,544.92,55.18,0,0,0,1315.8,0,0,0,0,0,6226171.26,9165182.81,0,10095.85,153120.63,286705.27,32145.26,0,0,933.81,35.35,0,825264.85,187398947.8,374786855.2,0,931999.47,24679390.27,21248112.32,8926937.76,0,0,0,97535941.53,0,0,0
1/01/2006,0,-75.97,4792.52,10408.22,0,4.76,375.45,579.09,97.9,0,0,0,1324.84,0,0,0,0,0,6120852.92,9546904.7,0,5062.5,225922.02,299314.96,61944.99,0,0,928.78,35.86,0,1494315.04,275686429.6,301199424.8,0,1255485.27,54025618.25,28450345.21,22840647.21,0,0,0,63496982.84,0,0,0
1/02/2006,0,-38.53,4390.3,9489.56,0,6.56,197.48,574.2,82.56,0,0,0,1218.96,0,0,0,0,0,5605507.02,8746579.22,0,6851.8,118124.18,295639.13,50011.1,0,0,931.01,52.23,0,687541.17,250773687.9,640885392.6,0,4656776.51,15310149.1,34359128.2,15037061.48,0,0,0,120535326.3,0,0,0
1/03/2006,0,-24.27,4877.48,10176.24,0,0.35,242.65,611.1,65.15,0,0,0,1169.74,0,0,0,0,0,6214213.3,9359574.09,0,359.63,139884.03,308545.58,38128.3,0,0,938.21,23.97,0,460745.09,121559558.9,252032557.5,0,49889.07,8839271.2,18187834.8,2477100.71,0,0,0,36732675.99,0,0,0
1/04/2006,0,-5.59,4360.37,9564.04,0,0.4,226.93,428.95,36.62,0,0,0,1196.74,0,0,0,0,0,5568736.38,8763389.48,0,413.26,129782.97,236202.99,20082.34,0,0,931.06,22.74,0,81287.99,100740847.4,222459836,0,27221.84,6863325.25,11232500.47,1177984.56,0,0,0,34939687.56,0,0,0
1/05/2006,0,-3.49,4709.83,10318.69,0,0.39,359.67,629.85,64.16,0,0,0,1425.41,0,0,0,0,0,6026332.46,9462044.3,0,421.55,205242.38,318676.05,37525.5,0,0,916.92,28.17,0,67863.07,139042387,270485660.3,0,91642.26,17017344.06,20302442.46,4308611.82,0,0,0,63757816.66,0,0,0
1/06/2006,0,-45.88,4693.63,10731.42,0,0.03,376.28,727.67,58.76,0,0,0,1510.86,0,0,0,0,0,5962070.03,9870361.06,0,112.32,213740.58,358439.15,34363.24,0,0,910.61,30.27,0,1094748.98,156973742.2,307504137.4,0,4586.43,16351200.12,23599416.41,2512155.82,0,0,0,62196050.84,0,0,0
1/07/2006,0,-62.48,4918.45,10848.65,0,0.52,235.17,725.24,92.88,0,0,0,1550.59,0,0,0,0,0,6270646.22,9974217.72,0,662.39,136787.3,362097.1,55106.09,0,0,917.55,41.09,0,1458250.16,209229663.8,412642080.2,0,156599.28,17790477.75,30592402.84,9335866.58,0,0,0,104943350.8,0,0,0
1/08/2006,0,-70.99,4793.57,10676.59,0,0.37,336.66,778.88,80.4,0,0,0,1272.85,0,0,0,0,0,6150012.8,9832700.52,0,424.28,201891.49,382696.25,45612.47,0,0,929.76,27.95,0,1550160.46,148966117.1,277782016,0,48493.72,14089297.15,26090054.35,3450010.53,0,0,0,43810045.03,0,0,0
1/09/2006,0,-35.95,4429.42,9772.34,0,1.55,264.26,772.59,124.33,0,0,0,1078.39,0,0,0,0,0,5659139.86,8957583.39,0,1645.45,159789.91,373102.59,73751.27,0,0,927.96,25.91,0,868639.29,128785728.1,235107932,0,50931.59,10254813.19,20967639.03,3893047.37,0,0,0,40122518.91,0,0,0
1/10/2006,0,-44.58,4544.39,9951,0,0.07,326.95,796.28,130.35,0,0,0,956.17,0,0,0,0,0,5835160.95,9122941.61,0,59.74,199560.4,377469.52,75676.01,0,0,936.99,26.41,0,1002615.35,139012708.5,249853239.6,0,2896.26,11881008.33,22296443.01,3739997.51,0,0,0,34452929.41,0,0,0
1/11/2006,0,-73.74,4550.7,9930.72,0,1.42,336.24,700.31,174.24,0,0,0,941.81,0,0,0,0,0,5827035.06,9101806.68,0,1481.67,198064.75,333450.56,108994.27,0,0,940.17,30.17,0,1352897.89,151337287.3,306829857.8,0,166115.46,15414367.07,23144812.2,8695568.14,0,0,0,41221712.97,0,0,0
1/12/2006,0,-114.74,4995.04,9935.06,0,1,289.85,674.3,147.85,0,0,0,778.21,0,0,0,0,0,6387109.59,9116569.07,0,1063.08,176462.16,324883.77,90834.93,0,0,963.51,21.75,0,2137300.36,115683147,219140515.6,0,45057.45,10481512.19,17263638.68,4640444.98,0,0,0,24479610.76,0,0,0
1/01/2007,0,-146.1,4732.42,10476.66,0,17.1,340,821.48,384.5,0,0,0,1010.93,0,0,0,0,0,6055756.3,9650955.47,0,17980.32,206269.18,393883.33,271162.99,0,0,940.98,59.73,0,4089904.25,413899500.1,610869232.6,0,5908159.76,35763516.14,60185235.18,77001757.67,0,0,0,96253239.48,0,0,0
1/02/2007,0,-169.34,4497.82,9537.33,0,3.71,313.03,782.42,446.04,0,0,0,992.57,0,0,0,0,0,5765068.6,8782327.65,0,3914.4,185566.99,373748.07,323366.81,0,0,940.89,45.51,0,5210767.84,242258829.4,460858751,0,428531.36,22618353.36,42308295.94,33336513.16,0,0,0,71408372.33,0,0,0
1/03/2007,0,-178.97,4803.03,10322.09,0,7.27,388.8,858.18,376.19,0,0,0,1026.2,0,0,0,0,0,6129949.66,9474989.41,0,7635.61,228683.49,412015.88,262262.49,0,0,938.23,49.66,0,6178063.26,273377747.4,552754043.7,0,443209.92,23045077.85,46056289.69,30520052.3,0,0,0,72084658.36,0,0,0
1/04/2007,0,-158.02,4320.43,8943.19,0,0.32,691.09,495.31,453.88,0,0,0,1083.55,0,0,0,0,0,5569630.22,8239613.78,0,330.26,394102.56,256445.76,314374.85,0,0,933.34,70.6,0,7549164.73,277412753.7,744238003.5,0,29268.67,47810163.92,43018270.67,43334953.86,0,0,0,88557948.77,0,0,0
1/05/2007,0,-171.05,4327.82,9801.26,0,0.77,669.73,800.14,394.44,0,0,0,1125.59,0.01,0,0,0,0,5537460.68,9033647.2,0,849.68,393014.35,384362.98,271329.79,0,0,921.64,55.57,0,6450349.86,251462309.4,582869352,0,52082.88,40065085.97,47349624.01,25912864.55,0,0,0,72885519.7,701.08,0,0
1/06/2007,0,-160.71,4571.54,10024.38,0,17.66,755.75,822.94,428.79,0,0,0,1573.23,2.97,0,0,0,0,5840250.46,9275180.84,0,18467.76,449195.05,389229.77,297663.96,0,0,902.06,179.99,0,8637588.64,636739960.2,2127935801,0,19038948.66,96417414.56,133536857.6,128256140.2,0,0,0,363190701,370894.18,0,0
1/07/2007,0,-186.68,4899.25,11374.21,0,6.07,631.98,733.58,324.4,0,0,0,1119.41,9.23,0,0,0,0,6287589.27,10509148.87,0,6354.99,378102.41,348881.17,218699.83,0,0,938.52,64.05,0,6104464.6,337702998.6,750406891.4,0,1108050.56,48327299.48,53467306.98,26865104.88,0,0,0,106073485.4,604684.9,0,0
1/08/2007,0,-160.36,4921.73,10579.35,0,3.34,479.48,757.51,230.22,0,0,0,982.92,8,0,0,0,0,6310669.61,9801167.23,0,3506.21,284681.97,359842.76,143297.75,0,0,949.5,42.84,0,4634577.46,211550810.2,490599016.4,0,108933.38,22682742.33,37764576.68,13016922.1,0,0,0,47163940.99,346773.27,0,0
1/09/2007,0,-164.82,4674.29,9479.6,0,9.08,469.89,574.14,221.69,0,0,0,1046.44,13.29,0,0,0,0,5986189.68,8717917.36,0,9494.82,270629.35,284229.08,134621.43,0,0,943.61,48.74,0,5167689.05,218235834.4,509349963,0,470763.52,24850433.51,28417784.92,14438274.14,0,0,0,63341499.96,589361.28,0,0
1/10/2007,0,-176.06,4729.32,9748.2,0,5.36,342.8,823.85,237.66,0,0,0,1104.11,14.66,0,0,0,0,6048194.24,8949979.68,0,5725.52,206020.77,387418.92,153710.04,0,0,935.9,42.32,0,5140425.6,193467618.2,467767763.3,0,729686.69,14952758.4,38897373.73,14699646.1,0,0,0,60447390.24,586837.44,0,0
1/11/2007,0,-148.71,4361.4,10003.17,0,3.26,606.94,695.98,329.01,0,0,0,814.14,9.9,0,0,0,0,5566206.24,9194441.65,0,3411.18,355886.87,336908.79,219679.15,0,0,940.12,47.18,0,3881063.17,226137599.4,527135224.8,0,357069.22,34731244.74,37368828.82,23399752.17,0,0,0,51075784.83,467787.29,0,0
1/12/2007,0,-158.86,4397.18,10171.83,0,6.35,589.96,781.99,327.63,0,0,0,818.13,15.99,0,0,0,0,5592929.24,9321193.49,0,6650.13,343464.22,370596.02,221091.11,0,0,935.44,46.67,0,4162334.21,195053725,548785112.6,0,749676.9,35031905.45,41753354.92,24352305.77,0,0,0,49057690.17,719858.07,0,0
1/01/2008,0,-170.86,4713.18,10655.28,0,19.57,462.06,800.1,288.25,0,0,0,868.19,31.08,0,0,0,0,6004684.98,9803051.95,0,20703.09,271657.82,378167.91,190361.92,0,0,943.5,34.45,0,3754840.29,167679015.9,409137587.7,0,2265128.12,20764216.84,31818617.86,16711010.96,0,0,0,43796170.57,1145647.49,0,0
1/02/2008,0,-119.69,4647.74,9679.46,0,16.11,343,773.88,221.75,0,0,0,729.23,41.09,0,0,0,0,5926826.66,8906196.61,0,17002.04,212004.77,367373.9,137070.28,0,0,953.09,56.69,0,2517275.28,223456804.3,692286487.2,0,24633304.59,47646980.05,103505372,90679847.56,0,0,0,44965573.61,3565136.13,0,0
1/03/2008,0,-118.09,4764.38,10154.02,0,5.38,510.13,787.09,299.25,0,0,0,898.61,40.61,0,0,0,0,6079573.9,9348998.45,0,5929.09,310166.69,368870.15,191377.45,0,0,940.23,42.94,0,2672502.19,281193853.2,364944867.7,0,4874566.99,62962219.66,58263281.42,49573636.34,0,0,0,60000316.92,5585205.97,0,0
1/04/2008,0,-66.36,4120.29,9963.76,0,0.84,595.88,644.2,237.45,0,0,0,908.42,38.39,0,0,0,0,5254437.5,9195033.84,0,872.79,351710.25,309599.69,146748.47,0,0,927.96,39.45,0,1587690.3,191073261.9,355516741.3,0,28012.3,47974287.82,35088738.2,13526091.38,0,0,0,47554470.76,3211325.62,0,0
